index,iso3,start_year,end_year,baseline_lays,delta_lays,baseline_lays_male,delta_lays_male,baseline_lays_female,delta_lays_female,baseline_pcr_modelled_pct,delta_pcr_modelled_pct,baseline_pcr_pct,delta_pcr_pct,baseline_pcr_wpia,delta_pcr_wpia,baseline_general_public_services_pct,delta_general_public_services_pct,baseline_defense_pct,delta_defense_pct,baseline_public_order_safety_pct,delta_public_order_safety_pct,baseline_economic_affairs_pct,delta_economic_affairs_pct,baseline_environmental_protection_pct,delta_environmental_protection_pct,baseline_housing_community_amenities_pct,delta_housing_community_amenities_pct,baseline_health_pct,delta_health_pct,baseline_recreation_culture_religion_pct,delta_recreation_culture_religion_pct,baseline_education_pct,delta_education_pct,baseline_social_protection_pct,delta_social_protection_pct,baseline_sector_sum_pct,delta_sector_sum_pct,baseline_education_nec_pct,delta_education_nec_pct,baseline_education_not_definable_by_level_pct,delta_education_not_definable_by_level_pct,baseline_education_total_pct,delta_education_total_pct,baseline_post_secondary_non_tertiary_pct,delta_post_secondary_non_tertiary_pct,baseline_ecd_and_primary_pct,delta_ecd_and_primary_pct,baseline_education_rnd_pct,delta_education_rnd_pct,baseline_secondary_pct,delta_secondary_pct,baseline_education_subsidiary_services_pct,delta_education_subsidiary_services_pct,baseline_tertiary_pct,delta_tertiary_pct,baseline_all_staff_pcttotal,delta_all_staff_pcttotal,baseline_capex_pcttotal,delta_capex_pcttotal,baseline_currex_pcttotal,delta_currex_pcttotal,baseline_expenditure_pctbudget_imf,delta_expenditure_pctbudget_imf,baseline_expenditure_pctbudget_uis,delta_expenditure_pctbudget_uis,baseline_expenditure_pctgdp,delta_expenditure_pctgdp,baseline_expenditure_perchild_ppp,delta_expenditure_perchild_ppp,baseline_lang_match_pct,delta_lang_match_pct,baseline_teaching_staff_pcttotal,delta_teaching_staff_pcttotal,baseline_fsi_total,delta_fsi_total,baseline_sap,delta_sap,baseline_pop_total,delta_pop_total,baseline_sap_share,delta_sap_share,baseline_hh_exp_pct,delta_hh_exp_pct,baseline_private_enrolment_pct,delta_private_enrolment_pct,baseline_debt_pct_gdp,delta_debt_pct_gdp,baseline_gdp_growth_pct,delta_gdp_growth_pct,baseline_gdppc_2015_usd,delta_gdppc_2015_usd,baseline_inflation_pct,delta_inflation_pct,baseline_lang_frac,delta_lang_frac,income_group,panel
20,CZE,2010,2017,10.8553445,0.11352221428571443,10.675679,0.1334744285714284,11.03501,0.09356999999999996,99.83999633789062,0.002857753208705357,,,,,0.1113936845882011,-0.00016532320011033004,0.0223617648377908,-0.0002572449784884715,0.0445464341118255,4.4980078812084855e-05,0.153524029223068,-0.0007779415032434829,0.0239665496379315,-0.00025464806475742827,0.0212388179676099,-0.0008871009427116142,0.1780615395584341,0.0016841411561387013,0.0350010982224895,-0.000202523543416314,0.1002475887979005,-0.00016491554424641341,0.309658493054749,0.0009805765420232387,1.0,0.0,0.0157615802877004,0.0004545027780248003,0.0215029710693555,0.00010934799666374282,1.0,0.0,0.005133411338243,2.918788366355722e-05,0.2481703260146374,0.0015114498871860607,0.0116720581824856,0.0005499174263990712,0.4492279808199693,0.0016775350462483701,0.0630692637713079,-0.0015127461741114012,0.1854624085163008,-0.002819194844074272,0.5148955917358398,0.0075095585414341704,0.100833396911621,-0.0018837424686976717,0.8991665649414062,0.0018837520054408546,0.1058565733,-0.00021378112857142948,0.0924479961395263,0.000740928649902344,0.0399341988563537,-0.00033952849251882896,6395.3525390625,134.17131696428572,,,0.3725870895385742,0.004265414646693626,,,458604.0,19110.0,10474410.0,17146.85714285714,0.0437832775306675,0.0017329144212213713,0.4356040060520172,-0.006434913192476545,1.531000018119812,0.12839571067265101,,,2.71466509907701,0.3512714572288286,16665.9317825137,370.2516122253427,1.47272727272722,0.13968667312488287,0.32,0.0,High income,1
21,DEU,2010,2017,11.264149499999998,0.06155007142857168,11.184517,0.07792614285714297,11.343782,0.045174000000000145,99.98999786376952,0.0014288766043547088,,,,,0.1371000211656378,-0.0016095111748898844,0.0217186497914468,8.642485038537137e-05,0.031832801009585,0.0003180919521881998,0.1210984806891404,-0.0032452814844343147,0.0111780030141141,0.00011601552160291445,0.0119546068681698,-0.0005259609434330285,0.142678678563983,0.0020365432553525265,0.0235455785300862,-0.00017947926554130002,0.0900303480235591,0.0002982358530598726,0.4088628323442773,0.0027049214357096857,1.0,0.0,0.0114542272815654,-0.00015094699718971424,0.0230410266381489,-0.00023714997852697175,1.0,0.0,0.0166510526222756,6.0634257027599985e-05,0.2657097908896469,0.005892335545561067,0.0019267141569299,5.634854714805717e-05,0.3881180068230427,-0.002678141185392058,0.086109981793435,-0.0011402213553796847,0.2069891997949551,-0.0018028588332482823,0.7106301879882813,0.0031790706089564707,0.0950627994537353,-0.003665857315063472,0.9049372100830078,0.0036658586774553437,0.09113441373,0.0005246995314285713,0.1038199043273925,0.00048544202532088487,0.0499525022506713,-0.0003099148614065854,,,,,,,,,2939996.0,-5102.571428571428,81776930.0,125724.57142857143,0.0359514107462826,-0.00011641539015534322,0.4039151072502136,0.007015470947538095,4.109539985656738,0.1253828321184431,,,4.13463778522758,-0.19096158066808291,38526.7371042695,716.6776572550859,1.1038103778926,0.05795492474338285,0.16,0.0,High income,1
22,DNK,2010,2017,11.0921975,0.04611464285714284,11.063878,0.036588857142857076,11.120517,0.055640428571428605,99.88999938964844,-0.0014288766043547088,100.0,-0.06642857142857192,,,0.1372540909016509,-0.0032026887387635278,0.024176515696175,-0.00017315829305772853,0.0185348660636974,-1.472954415687138e-05,0.0601217380659714,0.000761168480624856,0.0072767385299258,8.408797932941437e-05,0.0045274174370877,-7.973643412534284e-05,0.1590134762265199,0.0017547163267110563,0.0323311415317626,0.00026990742488358546,0.1249964826434179,0.00028820844862981594,0.4317675329037911,0.00031222434992476755,1.0,3.172065784643304e-17,0.0181164260953183,-0.0006305158882875713,0.0300149180133938,-0.0019013226386455143,1.0,0.0,0.0,0.0,0.4566644790037062,-0.0022406991710772046,0.0080116876641967,-0.00016002385332727128,0.278305398009552,-0.0017798257550114152,0.0113942232423507,-0.0002912028635716,0.197492867971482,0.007003590169920558,0.7494087219238281,-0.003381565638950899,0.070741901397705,-0.0010374001094273142,0.9292581176757811,0.001037401471819204,0.1258372227,0.00021798961428569946,0.151291103363037,-0.0008060864039829577,0.0855023002624511,-0.001686028753008158,17157.984375,-360.74232700892856,,,0.4521701812744141,0.0390810830252511,,,402613.0,9466.0,5547683.0,31042.428571428572,0.0725731805512319,0.001251201604608686,0.3623301088809967,0.0190889835357666,13.72873020172119,0.40937001364571735,,,1.58289703108802,0.21051145830559428,51209.4492757775,627.3664708573144,2.31092436974789,-0.16625602859598146,0.1,0.0,High income,1
23,DZA,2010,2017,7.1860788,-0.04729697142857133,6.9997063,-0.07852947142857136,7.3724513,-0.016064471428571432,93.4000015258789,0.17428588867187703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1776915671014429,-0.00030440675608162896,0.0869177090078909,-0.004224210559858772,,,,,,,,,2910576.0,150438.7142857143,36188236.0,785866.1428571428,0.0804287890683591,0.002092442284670987,,,0.1367599964141846,0.15273427963256836,,,4.80000000093564,-0.4714285717113957,4456.6102741643,40.898640165855795,3.91106195534028,0.24000770775376573,0.44,0.0,Upper middle income,1
24,ECU,2010,2017,7.3430423,0.21670824285714282,7.24065,0.21419285714285724,7.4454346,0.21922362857142869,89.9800033569336,0.977142333984375,95.6,0.37142857142857266,0.9443,0.005085714285714281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299656009674072,,0.0460028982162475,9.125019098885872e-06,1375.603881835938,,,,,,,,1935302.0,4073.8571428571427,15076695.0,240403.42857142858,0.1283638091770112,-0.001598210705676272,,,25.87063026428223,-0.33037430899483866,,,4.02913787986621,0.27732298995460003,5022.20374387205,154.58125590649433,3.55437734567843,-0.4481488224302293,0.13,0.0,Upper middle income,1
25,EGY,2010,2017,6.48651025,-0.020930035714285773,6.389821,-0.045688714285714305,6.5831995,0.0038286428571428894,89.58000183105469,0.557143075125558,,,,,0.239639437971745,,0.0599936777115131,,0.0461088431875829,,0.0664899047572952,,0.0034485209928715,,0.0512791038282111,,0.0437165577912121,,0.0374093943963551,,0.113302064726319,,0.338607957109272,,0.9999954624723773,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.1133020647,,,,,,,,,,,,,,11589108.0,241427.42857142858,89196072.0,2071426.4285714286,0.1299284569392248,-0.0002672214523642572,,,,,,,5.1472348575531,-0.13800197965790278,3233.84521246786,31.29491428393281,11.2651882653185,2.6059171612407717,0.02,0.0,Lower middle income,1
26,ESP,2010,2017,10.270183,0.07283099999999999,10.148659,0.07876299999999985,10.391707,0.06689899999999989,98.31999969482422,0.022857666015625,,,,,0.118193259223099,0.0018258525068992257,0.0230137200742338,-0.00017725297891191459,0.0476834887423711,-0.0003936404555063,0.1236495685828631,-0.004398293794559687,0.0224081500660153,-0.0003144925427112426,0.0152793140168859,-0.000687265431271557,0.1438702514763344,1.3017960054258402e-05,0.0363218419215107,-0.0013409467712273862,0.0993958718251344,-0.000253765077351071,0.370184534071552,0.005726786584585657,1.0,0.0,0.0366793766578249,-0.0012164204569626,0.0209093169761273,-0.00022728390409579996,1.0,0.0,0.0002279509283819,-1.7077541919357146e-05,0.3892780172413794,0.00022214155250700158,0.0079575596816976,-1.8641762652028627e-05,0.366254973474801,0.0023682163250113852,0.0291777188328912,0.0001278139716075716,0.1495150862068965,-0.0012387481834961983,0.7156291198730469,0.00672545296805246,0.1077192974090576,-0.0080723135811942,0.8922807312011719,0.008072313581194186,0.09939587183,-0.00025376507857142815,0.1054881000518799,-0.0005275140489850727,0.0483606004714965,-0.0009394284657069572,10151.6357421875,-215.16462053571428,,,0.607681884765625,0.005752312796456478,,,2688426.0,38231.71428571428,46576897.0,-809.2857142857143,0.0577201611348218,0.0008219328702222707,0.7420064806938171,0.06947479077747884,32.79531860351563,-0.192482539585659,49.9611949458986,8.088083656479343,0.0941223116369514,0.4002742524304455,25766.2515825743,237.14706178838605,1.79986457728769,0.022315965193134297,0.41,0.0,High income,1
27,EST,2010,2017,11.247658,0.016048857142857136,11.053801,0.025171285714285778,11.441515,0.006926428571428492,99.44000244140624,0.0042855398995556016,98.74,0.11357142857142881,,,0.0816952089025121,0.002198440871175572,0.0427300593056573,0.0012401728102620427,0.0535583394415939,-0.0007997837097064854,0.1246251749183714,0.000519759774614629,-0.0063470380489105,0.003558048107879857,0.0116612247617778,-0.0003803050368417714,0.1392850003331779,-0.0009906945201896991,0.0539748117545145,2.0967319752143126e-05,0.1600419804091424,-0.002370927673886814,0.338775238222163,-0.0029941654910420256,1.0,1.5124520174999593e-06,0.0560008327261371,-0.0027598798288374716,0.0420526699281773,0.000982975814167886,1.0,0.0,0.0409076714895388,-0.003661398743310128,0.3421463516186114,0.007320087744160716,0.0091599875091079,0.0008950721638823859,0.2638700947225981,-0.0019629905569887307,0.0168627042781305,0.004444473706394871,0.2288955969605495,-0.005254013930585143,,,,,,,0.1617258388,-0.002398406514285713,0.1355863952636719,-0.0014921133858816968,0.0551753997802734,-0.0009352282115391287,8150.684570312499,31.347377232142986,,,,,,,73250.0,2112.5714285714284,1331475.0,-2013.0,0.0550141760078108,0.0016876741822241298,4.572248935699463,-0.6148112331117902,4.072370052337646,0.18476997103009918,,,2.4497502063999,0.4549888976057157,14657.939813612,658.9820439198712,2.97204512015694,0.06359862496051427,0.49,0.0,High income,1
28,FIN,2010,2017,12.2099295,-0.022132785714285674,11.948909,-0.01841557142857145,12.47095,-0.02585000000000015,99.63999938964844,-0.0014288766043547088,99.72,-0.01071428571428612,,,0.1425575694328217,-0.002924710313793728,0.0286001201106593,-0.0006984715859370287,0.0268772213088123,-0.0007761430797460714,0.089905782048379,-0.0012615174220010847,0.005119470725488,-0.00018847655845361425,0.0090181445856674,-0.00042042635589942864,0.1357447353135184,-0.0002879112944874164,0.0226142774162425,0.0008138783237521427,0.1211148632018351,-0.00158398570561147,0.4184478158565761,0.0073277639921777,1.0,0.0,0.0264184685417005,-0.002450302630216029,0.0342220777109413,0.0013579864478319565,1.0,0.0,0.0,0.0,0.1973662819053813,0.0023389174767469273,0.0008941635506421,0.00013482717059837144,0.421313607543489,0.00012566913219175246,0.0047146805397496,0.00017980987585004292,0.3150707202080963,-0.0016869074730031122,0.6032358169555664,-0.007514730181012817,0.060750298500061,0.004207500049046113,0.9392497253417968,-0.004207502092633922,0.1213768473,-0.002282306185714285,0.1204104042053223,0.00012067113603862954,0.0650431013107299,-0.0001372003555297862,11839.9296875,75.03376116071429,,,0.4444770050048828,-0.005516101292201441,,,348146.0,2541.4285714285716,5363352.0,20694.571428571428,0.0649120177083286,0.00021751191663775538,0.2030370980501175,0.019973969885281162,1.493980050086975,0.04152570452008929,,,3.1682879121621,0.019297446249755712,43556.5385834368,186.52597439545727,1.18413523154646,-0.06144574063744485,0.14,0.0,High income,1
29,GBR,2010,2017,11.321807499999998,0.02259892857142885,11.316956,0.021863428571428756,11.326659,0.023334428571428693,99.79000091552734,0.007142203194754464,99.605,0.014285714285713473,,,0.1138712027372114,0.00046150379232445804,0.0535489334395817,-0.0011744931822801857,0.051091281581944,-0.0010250725749301292,0.06871168548368,0.0012605328157181722,0.020326582351719,-0.0004143919527234141,0.0260663631749337,-0.0013783648178752,0.1604705962797279,0.002796375004527158,0.0203857553498965,-0.0006688523723842425,0.1322332415494384,-0.0013977891242798587,0.3532943580518671,0.0015405524119032304,1.0,0.0,0.0681576356639253,-0.0016597202500656136,0.0848738576585356,-0.0026879596211587136,1.0,0.0,0.1111663567386958,-0.005864179529063144,0.2812720637225166,-0.007560318705746245,0.0001591074074442,0.002359288988222629,0.3076640049323296,0.01695281247025839,0.0131959706049064,-0.0010983919372028429,0.133511003271646,-0.0004415314152444727,0.5879135131835939,0.02586964198521204,0.114128303527832,-0.012720800467899872,0.8858717346191406,0.01272079467773438,0.1321977794,-0.0013905186857142843,0.1276912021636963,0.001412600108555385,0.0569868993759155,-0.0003516285760062146,12367.5048828125,100.61774553571429,,,0.3443268966674804,0.043684032985142306,,,4184506.0,85335.57142857143,62766365.0,457090.71428571426,0.0666679677881617,0.0008316748387397012,1.208204030990601,,5.036590099334717,2.7399614197867264,130.497283454602,4.234841968414282,2.26054460931586,0.10895394129821856,42762.720840223,607.900662220657,2.49265472467065,0.009300150129545706,0.05,0.0,High income,1
30,GEO,2010,2017,7.9060125,0.1412839285714285,7.419354,0.164378,8.392671,0.11818985714285724,99.45999908447266,0.02857208251953125,,,,,0.1336675880726931,-0.0006122050347177015,0.0993648179732988,-0.0063023514183858,0.1272863612303711,-0.0024693116260254577,0.129727106981121,0.0034700394450838867,0.0182320766923484,-0.0003269135399173143,0.0800152914191613,-0.006369769002101343,0.0668705522554843,0.0034231467551354283,0.0458889607716285,-0.0007743096794756849,0.0899547138740222,0.008741672183816074,0.2089925307298711,0.001220001916587915,1.0,0.0,0.0591696632886564,0.014593461923435658,0.0001634521085321,6.586107025727143e-05,1.0,0.0,0.0186335403726708,0.001962188415894171,0.1498855835240274,-0.0034733062700555545,0.0,0.004943796835970015,0.6034651847008827,-0.04226527736716549,0.061294540699575,-0.0021026815011525707,0.1073880353056554,0.026275956892816428,,,,,,,0.08995471387,0.008741672189999999,0.0818535815123576,0.006811430646637257,0.0276179333360622,0.0010894666990832146,,,,,,,,,269830.0,3238.714285714286,3786695.0,-8384.42857142857,0.0712573893593225,0.0010290135893051713,,,8.737730026245117,0.23263863154820033,31.4208316402546,1.060069182361857,6.24640865303363,-0.1552151480636228,3090.06513662318,193.20604352150863,7.11017897486099,-0.15355167459140276,0.47,0.0,Upper middle income,1
31,GRC,2010,2017,10.46278125,-0.11254017857142859,10.3180895,-0.11258421428571427,10.607473,-0.1124961428571429,99.16999816894533,0.009999956403455761,98.11,0.09571428571428596,,,0.2322252105658087,-0.008451065077100627,0.0511681238354593,0.00014200861788427155,0.0340277719228726,0.0014560920169716138,0.0844033757977893,-0.0015992749618952556,0.0147374988407287,0.0020158575601255287,0.0037602542808724,0.00011895936690219992,0.1307405002993028,-0.002589361529417998,0.0123177836420507,0.0008881263656402572,0.0782402684450589,0.00025790177432568576,0.3583792123700561,0.007760755866564344,1.0,-3.172065784643304e-17,0.0421336206896551,-0.0014743887446581289,0.0,0.0003527849257076429,1.0,0.0,0.0,0.0,0.3005387931034482,0.004837116051213198,0.058405172413793,0.0017626544596880708,0.3607758620689655,-0.004349237039984204,0.0296336206896551,-0.0012243264884947713,0.2085129310344827,9.539683652818558e-05,,,,,,,0.07824026845,0.0002579017742857138,,,,,,,,,,,,,642838.0,2016.5714285714287,11121341.0,-52380.28571428572,0.0578022020905572,0.0004690300183752292,,,7.236879825592041,-0.245321410042899,,,-5.6937412158003,1.0238379918319742,21547.724178239,-456.51939030188595,4.71298907760388,-0.51310493675567,0.03,0.0,High income,1
32,GTM,2010,2017,6.08458715,0.02863040714285717,6.1628103,0.018169957142857105,6.006364,0.03909085714285724,70.22000122070312,1.4542857578822546,,,,,0.2264450211464999,-0.004618698022710929,0.0202048055070851,-0.00038318774727745677,0.0943194703415316,0.0025429997788210296,0.1449050126172405,-0.006752156681916273,0.0062985969807325,0.0018224385409239287,0.1080744794007373,-0.011270361727414843,0.0888721470730914,0.005911778264816528,0.0141982513327594,0.001180176965911786,0.2063189222113543,-0.000891641628786117,0.1314544737179057,0.006588483639212629,1.041091180328938,-0.005870168618419713,,,,,1.0,0.0,,,0.4077420391117536,0.02502744903894937,,,0.1731819459502871,-0.009195091943633858,,,0.0,0.0147224006290785,,,0.0009499000012874,0.0061621860308306575,0.999050064086914,-0.006162185668945315,0.2063189222,-0.0008916416285714276,0.1929692077636719,0.0054159000941685275,0.0284864997863769,0.00014492852347237163,925.6641235351562,72.80992780412953,,,,,,,2262649.0,4221.0,14500112.0,295320.71428571426,0.1560435533187605,-0.0025267695762080417,,,10.16928005218506,,24.8169594138567,,2.88417542800377,0.027953691640464257,3546.6258162259,60.87353744782571,3.8595090983316,0.08071820764198,0.46,0.0,Upper middle income,1
33,HKG,2010,2017,11.5640845,0.07298792857142848,11.409092,0.08870114285714285,11.719077,0.057274714285714116,,,,,,,0.189366111538557,-0.005207775175994629,0.0,0.0,0.0971060534610707,-0.00042950783012265674,0.1092799880866695,0.004222191112956087,0.0336954903080092,0.0001723097146896571,0.068182100220893,0.0009478163256693428,0.1330414981013129,0.002205024264409427,0.0415043061725943,-0.0011636089419611712,0.1939173760889529,-0.0022217925292631136,0.1339070760219404,0.0014753430596170117,1.0,-3.172065784643304e-17,0.0,0.011274131274131271,0.0,0.012818532818532801,1.0,0.0,0.0,0.0003088803088803,0.2040476761859051,0.010078131201241344,0.0,0.0016988416988416857,0.3441644668426525,-0.005150908390649213,0.0,0.0006177606177606143,0.2392608591312694,-0.0012843698372856014,,,0.1267453002929688,,0.8732485961914063,,0.1939173761,-0.0022217925285714446,0.1990941047668457,-0.002954472133091512,0.035100200176239,-0.0002858999797276147,8372.04296875,262.13058035714283,,,,,,,330600.0,814.2857142857143,7024200.0,52714.28571428572,0.047065858033655,-0.0002254446482562852,1.613155961036682,0.034765141350882454,15.7601900100708,0.44637012481689403,,,6.76768834119794,-0.42451102784285,38090.0213994329,898.6840906576139,2.29289088604673,-0.11414549237878714,,,High income,1
34,HRV,2010,2017,10.3405615,0.05849121428571432,9.963858,0.09659171428571435,10.717265,0.020390714285714293,99.68000030517578,0.004285539899553571,98.85,0.09357142857142874,,,0.0912073467025166,0.0065960364070897426,0.0282566567932764,-0.0006442296220641716,0.0484975853423777,-0.00043462076862559935,0.1870199422832537,-0.008143738718179099,0.0164530346020336,0.0001451372818587576,0.0368697697935844,7.462737073307095e-05,0.1359125181627236,0.002410640456809673,0.0429723884226947,-0.0008683806121037288,0.1059952560456133,-0.00014736902391725742,0.3068155018519257,0.0010119037246418034,1.0,6.496243194169844e-09,0.0390807987885889,0.0003796112969907712,0.0041043700436067,0.00010497713539722854,1.0,0.0,0.0001488056238753,2.9739739278871428e-05,0.4529838636958253,0.006145033102022889,0.0292214267660895,-0.0025767889889954715,0.199985430374737,-0.0013862192112625293,0.0520992919961674,0.00027893725243968617,0.2223760127111096,-0.002975290325871444,0.7055576324462891,0.006596069335937498,0.0644872999191284,-0.0032205568041120286,0.9355126953125,0.0032205527169363946,0.105995256,-0.00014736901428571387,0.0873968982696533,7.010051182338479e-05,0.0420651006698608,-0.0004777714184352288,,,,,0.5674591827392578,0.02632441929408483,,,170746.0,-932.8571428571429,4295427.0,-36288.57142857143,0.0397506464432988,0.00012610386183138544,1.944151997566223,0.11561698572976258,0.2681399881839752,0.03796428867748806,,,-1.33604672354973,0.6600014199971215,11965.0049285028,217.18518898922852,1.03055505333574,0.01411672135539001,0.08,0.0,High income,1
35,HUN,2010,2017,10.68685925,0.0075915357142855655,10.551533,0.01978100000000005,10.8221855,-0.004597928571428663,99.06999969482422,0.002856663295200893,99.275,0.0028571428571422886,,,0.1896688848268056,-0.0032022523025097877,0.0240636148508278,-0.00014758867014157178,0.0372895215364704,0.0016784593550210564,0.1199622771492294,0.005354820960894356,0.0118544312260911,0.0003104675102022287,0.0134566375263266,0.00028703449936464266,0.1019373629942355,-0.00022913254496134287,0.0362090713934351,0.005054675949871214,0.112314057209309,-0.0005591320903127571,0.353244141287269,-0.008547352667428041,0.9999999999999998,3.172065784643304e-17,0.0262924479223763,0.0001390335520603287,0.0264811385753457,-0.0011740441150497427,1.0,0.0,0.0064420583492624,-0.0007558987507232286,0.3251492084626429,-0.009169964211308881,0.0,0.0013468625800501573,0.3258056393257896,0.009349373189772383,0.126515089604806,-0.002324917110689973,0.1633144177597768,0.0025895548658889734,0.6249847030639648,0.006245416913713735,0.1036956024169922,-0.0003845282963344005,0.8963043975830078,0.0003845323835100421,0.1123140572,-0.0005598799142857277,0.096772403717041,0.00038641384669712723,0.0473365020751953,-0.0001332862036568853,6801.6328125,-56.574079241071296,,,,,,,386164.0,799.8571428571429,10000023.0,-39038.142857142855,0.0386163111824842,0.0002372184740127996,0.786026120185852,0.012026309967041016,8.704050064086914,1.1471015385219023,81.4521758815481,1.4845711324405275,1.06795068152046,0.43660474471394145,11287.3686666108,349.5536591175286,4.85555795691956,-0.35818787791685996,0.03,0.0,High income,1
36,IDN,2010,2017,7.231467,0.10121899999999975,7.048773,0.10446100000000007,7.414161,0.09797699999999995,94.93000030517578,0.3399996076311404,,,,,0.5576548764700024,-0.03760699332572586,0.0154771453661539,0.005242322203048657,0.0161598421133633,0.00699146220585363,0.0817940593342326,0.012334151988246184,0.0137100643677744,-0.0002859010100294,0.0716838827076109,0.0014856170537482702,0.0508675617197331,0.004690608444179115,0.0044282584488362,0.0007346218933028001,0.1801392371830272,-0.002719205161381716,0.0080856879022985,0.009133227764039157,1.0000006156130328,-8.794471914200638e-08,,,,,1.0,0.0,,,,,,,,,,,,,0.5445378112792969,,0.1194752025604248,,0.8805248260498046,,0.1801392372,-0.0027192051571428566,0.1665394020080566,-0.00824796788140264,0.0281227993965148,-0.0025129087353584567,996.4109497070312,,,,,,,,26848608.0,179822.57142857142,246305322.0,3005905.1428571427,0.109005391284237,-0.0005529797751646855,1.91054904460907,,16.81669998168945,0.7214813232421885,,,6.22385418062366,-0.16486689703921428,2670.8129098953,126.10101181827284,5.13420639015885,-0.18934397331990857,0.77,0.0,Upper middle income,1
