iso3,rank,fsi_total,c1_security_apparatus,c2_factionalized_elites,c3_group_grievance,e1_economy,e2_economic_inequality,e3_human_flight_and_brain_drain,p1_state_legitimacy,p2_public_services,p3_human_rights,s1_demographic_pressures,s2_refugees_and_idps,x1_external_intervention,year,change_from_previous_year
MLI,31st,92.9,9.0,4.9,7.4,7.7,7.4,8.5,6.1,8.8,7.3,8.5,7.9,9.4,2017,
MLI,27th,93.58132105894025,9.3,5.4,7.9,7.561497029808281,7.283647711272724,8.5609907046705,6.082858981353289,8.509775995009985,7.282550636825455,8.0,8.2,9.5,2018,
MLI,21st,94.5,9.5,5.4,8.1,7.4,7.0,8.3,6.5,8.5,7.6,8.3,8.4,9.6,2019,1.0
MLI,16th,96.04331296449108,9.5,5.7,8.4,7.288617624493533,7.016941832855339,8.0,7.0,8.8,7.737753507142221,8.600000000000001,8.4,9.6,2020,1.4433129644910938
MLI,19th,96.6,9.6,6.2,8.1,7.5,7.2,7.9,7.5,9.1,7.4,8.7,8.1,9.3,2021,
MLI,14th,98.60000000000002,9.7,7.2,8.2,7.2,7.3,7.8,8.5,8.9,7.2,8.8,8.4,9.4,2022,
MLI,13th,99.5,9.6,7.2,8.5,7.5,7.2,7.7,8.6,8.9,7.5,8.8,8.5,9.5,2023,
MLT,148th,45.4,3.7,2.0,4.0,4.1,4.1,4.4,3.7,2.9,3.4,3.4,5.4,4.4,2011,
MLT,150th,43.8,3.7,2.0,4.0,3.8,3.8,4.4,4.0,2.6,3.2,3.1,5.1,4.1,2012,
MLT,151st,42.4,3.7,2.0,4.0,3.6,3.5,4.1,4.1,2.3,3.3,2.8,5.2,3.8,2013,
MLT,151st,43.0,3.7,2.0,4.0,3.9,3.2,4.3,3.8,2.6,3.6,3.1,4.9,3.9,2014,
MLT,151st,40.9,3.4,2.0,3.9,4.2,2.9,4.0,3.9,2.3,3.3,2.8,4.6,3.6,2015,
MLT,154th,39.6,3.3,2.0,3.9,4.2,2.8,3.9,3.8,2.2,3.2,2.7,4.1,3.5,2016,
MLT,153rd,38.6,3.6,2.0,3.9,4.0,2.6,3.7,3.6,2.0,3.0,2.5,4.4,3.3,2017,
MLT,155th,36.2062447804085,3.3000000000000003,2.0,3.6,4.0,2.3000000000000003,3.4000000000000004,3.6,1.7,3.0,2.2,4.106244780408491,3.0,2018,
MLT,156th,34.5,3.0,2.0,3.3,3.7,2.0,3.7,3.3,1.5,3.1,2.4,3.8,2.8,2019,-1.7
MLT,156th,33.593645802064856,2.7,2.0,3.0,3.4000000000000004,1.7,3.824204610299546,3.4,1.4227660588297515,3.100837778857045,2.5458373540785164,3.7,2.8,2020,-1.0063541979351405
MLT,157th,36.2,2.4,2.0,2.7,4.0,2.0,3.7,3.1,2.4,3.3,3.7,3.8,3.1,2021,
MLT,158th,34.7,2.1,2.0,2.4,3.7,2.0,3.5,3.2,2.1,3.4,4.0,3.5,2.8,2022,
MLT,158th,33.0,1.8,2.0,2.1,3.4,2.3,3.7,2.9,1.8,3.6,3.7,3.2,2.5,2023,
MMR,18th,98.3,8.5,8.3,8.7,7.9,9.0,6.0,9.7,8.3,9.0,8.2,8.0,6.7,2011,
MMR,21st,96.2,7.5,8.6,8.7,7.6,8.7,5.7,9.4,8.4,8.6,7.9,8.2,6.9,2012,
MMR,26th,94.6,7.8,8.6,9.0,7.3,8.4,5.4,9.0,8.1,8.3,7.6,8.5,6.6,2013,
MMR,24th,94.3,8.0,8.6,9.3,7.0,8.1,5.3,9.3,8.3,8.0,7.3,8.2,6.9,2014,
MMR,27th,94.7,8.3,8.3,9.7,6.5,8.2,5.7,9.0,8.6,8.3,6.8,8.3,7.0,2015,
MMR,26th,96.3,8.4,8.6,9.9,6.4,7.9,6.0,8.7,8.7,8.6,7.3,8.3,7.5,2016,
MMR,35th,95.7,8.9,8.3,9.7,5.9,7.7,6.4,8.6,8.5,8.9,6.8,8.7,7.3,2017,
MMR,22nd,96.09231014136056,9.0,8.3,9.799999999999999,5.6000000000000005,7.4,6.8923101413605625,8.6,8.6,9.0,6.3,9.2,7.3999999999999995,2018,
MMR,22nd,94.3,8.7,8.0,9.8,5.3,7.1,6.9,8.3,8.3,9.3,5.8,9.1,7.7,2019,-1.8
MMR,22nd,94.0,8.799999999999999,8.0,9.8,5.0,7.0,6.800000000000001,8.0,8.4,9.4,6.3,9.1,7.4,2020,-0.3000000000000007
MMR,23rd,93.79999999999998,8.9,8.3,9.9,4.8,7.1,6.5,8.1,8.9,9.1,6.3,8.8,7.1,2021,
MMR,10th,100.0,9.0,9.0,9.6,7.5,7.2,6.4,9.1,9.0,9.2,7.3,9.1,7.6,2022,
MMR,12th,100.19999999999997,9.1,9.0,9.7,7.6,7.3,6.3,9.3,9.1,9.3,7.0,9.2,7.3,2023,
MNE,134th,56.3,4.8,6.2,6.4,5.2,4.1,2.4,4.3,3.6,5.0,4.5,4.5,5.3,2011,
MNE,133rd,55.5,4.9,6.2,6.5,4.9,3.8,2.7,4.5,3.9,4.7,4.2,4.2,5.0,2012,
MNE,134th,54.4,4.6,6.2,6.5,4.6,3.5,3.0,4.2,3.6,4.4,3.9,4.5,5.3,2013,
MNE,131st,55.7,4.3,6.3,7.0,4.9,3.2,3.3,4.3,3.9,4.5,3.6,4.8,5.6,2014,
MNE,132nd,54.2,4.0,6.3,7.3,4.6,2.9,3.6,4.0,3.6,4.2,3.3,4.5,5.9,2015,
MNE,131st,55.2,3.7,6.5,7.6,4.9,2.6,3.7,4.8,3.3,4.1,3.0,4.8,6.2,2016,
MNE,130th,55.7,4.0,6.5,7.9,5.2,2.4,4.0,4.6,3.1,4.1,2.8,4.6,6.5,2017,
MNE,128th,55.338419760815825,4.3,6.5,8.200000000000001,5.5,2.1,3.77810643577133,4.3,3.1954300850375925,3.864883240006903,2.5,4.3,6.8,2018,
MNE,125th,55.3,4.6,6.5,8.5,5.3,1.8,4.1,4.1,3.3,3.7,2.2,4.0,7.1,2019,-0.1
MNE,124th,55.46679468409825,4.8999999999999995,6.5,9.0,5.0,1.5370531926225364,4.3999999999999995,4.075656991970947,3.362947338053411,3.691137161451357,1.9000000000000001,3.7,7.3999999999999995,2020,0.26679468409825136
MNE,120th,58.49999999999999,4.6,6.5,9.1,6.0,2.0,4.7,3.6,4.4,3.4,3.9,3.4,6.9,2021,
MNE,119th,57.900000000000006,4.3,6.5,9.2,5.5,2.3,4.9,3.8,4.1,3.2,4.4,3.1,6.6,2022,
MNE,119th,57.99999999999999,4.0,6.5,9.3,5.8,2.4,5.4,3.9,3.8,2.9,4.1,3.6,6.3,2023,
MNG,127th,59.6,5.0,5.5,4.0,5.3,6.2,1.9,5.9,5.6,6.0,5.5,1.6,7.1,2011,
MNG,129th,58.7,4.7,5.5,3.7,5.2,6.0,2.2,5.6,5.6,5.7,5.8,1.9,6.8,2012,
MNG,129th,57.8,4.4,5.5,3.7,4.7,6.3,2.5,5.3,5.7,5.4,5.5,2.2,6.5,2013,
MNG,129th,58.1,4.3,5.5,4.0,4.6,6.5,2.8,4.8,6.0,5.1,5.8,2.5,6.2,2014,
MNG,129th,57.0,4.0,5.5,4.3,4.3,6.4,3.1,4.5,5.7,4.8,5.5,2.4,6.5,2015,
MNG,128th,56.6,3.7,5.5,4.0,5.0,6.1,3.0,4.2,5.6,4.7,5.3,2.7,6.8,2016,
MNG,128th,56.7,3.6,5.5,3.8,5.0,6.4,3.3,4.0,5.4,4.5,5.1,3.0,7.1,2017,
MNG,130th,54.87347128912537,3.3000000000000003,5.5,3.5,4.9,6.1000000000000005,3.507928768665793,4.0,5.1000000000000005,4.4000965522751,4.837307420494513,2.7,7.028138547689965,2018,
MNG,128th,54.1,3.2,5.5,3.2,4.8,5.8,3.8,4.1,4.8,4.2,4.9,2.6,7.2,2019,-0.8
MNG,129th,51.93521252189043,3.215392633825828,5.5,2.9000000000000004,4.5,5.5,3.9624470714356135,3.8,4.720149372556243,3.967776260993986,4.669447183078759,2.3,6.9,2020,-2.16478747810957
MNG,132nd,52.300000000000004,2.9,5.5,2.6,5.1,5.2,4.2,3.8,5.2,4.0,4.7,2.5,6.6,2021,
MNG,131st,51.6,2.6,5.5,2.4,5.0,5.1,4.3,3.8,4.9,4.1,5.0,2.6,6.3,2022,
MNG,132nd,51.3,2.9,5.5,2.3,5.1,5.2,4.2,4.0,4.8,4.2,4.8,2.3,6.0,2023,
MOZ,57th,83.6,7.1,5.6,4.6,8.2,7.4,7.7,7.6,8.6,7.0,9.0,4.0,6.7,2011,
MOZ,59th,82.4,6.8,5.6,4.9,7.9,7.7,7.5,7.3,8.3,6.7,8.9,4.3,6.5,2012,
MOZ,59th,82.8,6.5,5.6,4.9,8.0,8.0,7.2,7.0,8.5,6.4,9.2,4.6,6.8,2013,
MOZ,50th,85.9,6.6,6.6,5.4,8.1,8.3,7.4,7.5,8.7,6.4,8.9,4.9,7.1,2014,
MOZ,46th,86.9,7.0,6.9,5.9,7.8,8.6,7.4,7.2,9.0,6.1,8.7,5.0,7.3,2015,
MOZ,42nd,87.8,6.7,6.9,5.6,7.7,8.9,7.7,6.7,9.2,5.8,9.5,5.5,7.6,2016,
MOZ,40th,89.0,6.7,6.6,5.4,8.0,8.8,8.0,6.5,9.7,5.6,9.9,5.8,8.0,2017,
MOZ,36th,88.65413449837652,6.726179737340116,6.6,5.1000000000000005,8.3,9.100000000000001,8.028779023179137,6.4991757378572705,9.399999999999999,5.3,9.8,6.1,7.7,2018,
MOZ,33rd,88.7,6.7,6.6,5.6,8.6,9.3,7.7,6.8,9.1,5.6,9.3,5.9,7.4,2019,0.0
MOZ,27th,91.69371296150742,6.849035223109384,7.1,5.3,8.302586287881116,9.492917357087364,7.4,7.3,9.373286883147546,5.3,9.8,7.6,7.87588721028202,2020,3.09371296150743
MOZ,22nd,93.89999999999999,7.3,6.6,5.8,8.3,9.2,7.3,7.0,9.9,7.4,9.8,7.7,7.6,2021,
MOZ,21st,94.29999999999998,7.3,6.3,6.9,8.0,9.1,7.4,6.8,9.6,7.5,9.5,7.8,8.1,2022,
MOZ,22nd,94.0,7.0,6.3,7.4,7.7,9.2,7.1,7.1,9.7,7.2,9.6,7.9,7.8,2023,
MRT,42nd,88.0,7.9,7.9,7.8,7.3,6.5,5.5,7.3,7.9,7.0,8.2,6.8,7.9,2011,
MRT,38th,87.6,7.7,8.1,7.5,7.6,6.3,5.4,7.6,7.9,7.3,8.0,6.5,7.6,2012,
MRT,31st,91.7,7.8,8.2,7.2,8.0,6.5,5.7,7.7,8.4,7.4,8.5,8.3,7.9,2013,
MRT,28th,93.0,7.7,8.5,7.2,7.7,6.8,6.0,7.4,8.6,7.7,8.4,8.8,8.2,2014,
MRT,26th,94.9,7.4,8.8,6.9,8.0,7.1,6.3,7.9,8.9,8.0,8.6,8.5,8.5,2015,
MRT,28th,95.4,7.1,8.8,7.2,7.9,7.0,6.6,8.2,9.2,8.1,8.9,8.2,8.2,2016,
MRT,28th,93.7,6.9,8.8,7.0,7.7,6.8,6.9,8.0,9.0,7.9,8.7,8.0,8.0,2017,
MRT,31st,92.15282858350263,6.6000000000000005,8.8,6.7,7.4,6.5,7.2,8.155497785600774,8.767038339956763,7.8302924579451005,8.799999999999999,7.7,7.7,2018,
MRT,31st,90.1,6.3,8.8,7.0,7.1,6.2,6.9,8.3,8.6,7.5,8.5,7.4,7.4,2019,-2.1
MRT,33rd,88.74246859603146,6.6,8.8,7.3,6.8,5.9,6.6000000000000005,8.0,8.390647077647277,7.2,8.451821518384193,7.6,7.1000000000000005,2020,-1.2575314039685308
MRT,33rd,89.10000000000001,6.3,8.8,7.3,7.1,6.4,6.5,7.9,8.7,6.9,8.5,7.9,6.8,2021,
MRT,36th,87.89999999999999,6.0,8.8,7.3,6.6,6.7,6.2,7.9,8.6,6.6,8.5,8.2,6.5,2022,
MRT,37th,87.0,5.7,8.8,7.6,6.3,7.2,5.7,7.8,8.4,6.4,8.6,8.3,6.2,2023,
MUS,150th,44.2,3.6,3.2,3.5,4.5,5.4,3.0,4.7,3.9,3.5,3.3,1.6,4.0,2011,
MUS,147th,44.7,3.6,3.2,3.5,4.2,5.1,3.3,4.4,3.9,3.8,3.6,1.9,4.3,2012,
MUS,148th,44.5,3.3,3.2,3.5,4.1,4.8,3.6,4.1,3.8,3.5,3.8,2.2,4.6,2013,
MUS,145th,46.1,3.1,3.2,3.5,4.4,4.6,3.9,3.8,4.1,3.7,4.4,2.5,4.9,2014,
MUS,145th,45.2,2.8,3.2,3.8,4.7,4.3,4.2,3.5,3.8,3.4,4.1,2.2,5.2,2015,
MUS,147th,43.2,2.5,3.2,3.8,4.2,4.0,4.1,3.2,3.5,3.6,3.8,2.4,4.9,2016,
MUS,148th,41.7,2.3,3.2,3.6,4.0,3.5,4.4,3.0,3.3,3.4,3.6,2.7,4.7,2017,
MUS,151st,40.49020053885572,1.9999999999999998,3.2,3.46692672330755,4.3,3.2,4.604406459498729,2.7,3.0,3.6999999999999997,3.3000000000000003,2.6188673560494395,4.4,2018,
MUS,150th,38.9,1.7,3.2,3.8,4.5,2.9,4.3,2.4,2.9,3.8,3.0,2.3,4.1,2019,-1.6
MUS,153rd,37.18472003299283,1.5039479205735793,3.2,4.1,4.2,2.6,4.26089737788501,2.1,2.7128088227656093,3.8355853450287665,2.871480566739865,2.0,3.8,2020,-1.7152799670071686
MUS,156th,38.10000000000001,1.2,3.2,4.4,5.4,2.7,4.2,2.1,3.2,3.6,2.9,1.7,3.5,2021,
MUS,154th,37.900000000000006,1.1,3.1,4.7,5.3,2.8,4.1,2.1,3.1,3.5,3.0,1.9,3.2,2022,
MUS,154th,38.0,1.0,3.1,5.0,5.0,3.1,4.2,2.3,3.1,3.6,3.1,1.6,2.9,2023,
MWI,33rd,91.2,5.2,7.6,6.0,8.8,8.0,8.1,7.9,8.2,7.0,9.1,6.5,8.7,2011,
MWI,36th,88.8,5.1,7.6,5.7,8.5,7.7,7.8,8.0,7.9,7.1,8.8,6.2,8.4,2012,
MWI,40th,89.2,5.0,7.6,5.7,8.4,8.0,8.1,7.5,8.2,6.8,8.9,6.5,8.4,2013,
MWI,38th,89.1,5.1,7.7,5.7,8.3,8.1,8.4,7.6,8.1,6.5,8.8,6.4,8.4,2014,
MWI,44th,86.9,4.8,7.7,5.4,8.6,8.4,8.1,6.9,7.8,6.2,8.8,6.1,8.1,2015,
MWI,44th,87.6,4.5,7.7,5.1,8.6,8.5,8.1,6.6,8.1,6.4,9.3,6.3,8.4,2016,
MWI,44th,88.0,4.8,8.1,5.6,8.4,8.3,7.9,6.4,8.6,6.2,9.7,5.8,8.2,2017,
MWI,47th,85.48762156104438,4.5,8.1,5.6,8.1,8.0,7.687621561044377,6.4,8.299999999999999,6.2,9.399999999999999,5.5,7.699999999999999,2018,
MWI,49th,83.3,4.8,8.1,5.3,8.0,8.1,7.4,6.1,8.0,5.9,9.1,5.2,7.4,2019,-2.2
MWI,43rd,84.01636088313059,5.1,8.1,5.0,7.7,8.14192263787756,7.1000000000000005,6.6,7.874438245253028,5.6000000000000005,9.4,5.7,7.7,2020,0.6163608831305893
MWI,46th,83.2,4.8,8.4,4.7,7.7,8.0,6.8,7.1,8.2,5.3,9.4,5.4,7.4,2021,
MWI,45th,82.99999999999999,4.5,8.7,4.4,7.8,7.9,6.7,7.4,8.5,5.0,9.5,5.5,7.1,2022,
MWI,43rd,83.2,4.2,8.7,4.1,8.1,7.8,6.4,7.5,8.2,5.1,9.6,6.0,7.5,2023,
MYS,111th,68.7,6.0,6.4,6.7,4.9,6.7,4.2,6.0,5.1,6.9,6.0,4.8,5.0,2011,
MYS,110th,68.5,6.3,6.8,6.4,4.6,6.4,4.4,6.5,4.8,7.4,5.7,4.5,4.7,2012,
MYS,116th,66.1,6.0,6.8,6.1,4.1,5.9,4.8,6.2,4.5,7.1,5.6,4.6,4.4,2013,
MYS,117th,66.2,6.5,7.0,6.2,3.9,5.6,4.8,6.6,4.6,6.9,5.5,4.5,4.1,2014,
MYS,115th,65.9,6.8,6.5,6.2,3.6,5.3,4.5,6.9,4.7,7.2,5.8,4.2,4.2,2015,
MYS,115th,66.1,6.5,6.8,6.7,3.3,5.2,4.7,7.4,4.4,7.7,5.5,3.9,4.0,2016,
MYS,116th,65.4,6.3,6.8,6.5,3.1,5.0,5.0,7.7,4.2,8.0,5.3,3.7,3.8,2017,
MYS,116th,63.59483707832034,6.0,6.8,6.2,3.3948370783203443,4.7,5.3,7.4,3.9000000000000004,7.7,5.0,3.7,3.5,2018,
MYS,119th,60.5,5.8,6.8,6.0,3.1,4.5,5.1,6.9,3.6,7.4,4.7,3.4,3.2,2019,-3.0
MYS,120th,57.561895525091394,5.6618955250913965,6.8,5.7,2.8000000000000003,4.2,4.8,6.6000000000000005,3.3000000000000003,7.1000000000000005,4.4,3.3,2.9000000000000004,2020,-2.938104474908602
MYS,123rd,56.89999999999999,5.4,6.8,5.4,3.3,4.1,4.5,6.3,4.3,6.8,4.4,3.0,2.6,2021,
MYS,122nd,56.4,5.1,6.8,5.1,3.2,4.0,4.4,6.4,4.0,7.0,5.0,3.1,2.3,2022,
MYS,124th,55.0,4.8,6.8,4.8,3.0,3.5,4.1,6.5,3.7,7.5,5.1,3.2,2.0,2023,
NAM,104th,71.7,5.5,3.5,5.3,6.3,8.5,7.1,4.4,6.7,5.5,7.2,5.6,6.2,2011,
NAM,106th,71.0,5.2,3.5,5.6,6.4,8.5,6.8,4.4,6.6,5.2,7.1,5.3,6.3,2012,
NAM,108th,70.4,4.9,3.5,5.3,6.7,8.7,6.5,4.1,6.7,4.9,6.9,5.6,6.5,2013,
NAM,103rd,71.5,4.6,3.5,5.6,6.8,8.4,6.8,4.1,7.0,4.6,7.1,5.8,7.2,2014,
NAM,106th,70.8,4.9,3.5,5.9,7.1,8.1,6.5,3.8,7.3,4.3,7.0,5.5,6.9,2015,
NAM,103rd,71.1,5.2,3.5,6.0,7.0,8.4,6.8,3.5,7.6,4.0,7.3,5.2,6.6,2016,
NAM,103rd,70.4,5.5,3.5,5.8,6.8,8.2,7.1,3.3,7.4,3.8,7.6,5.0,6.4,2017,
NAM,105th,68.81558956891207,5.2,3.5,5.5,7.1,7.8999999999999995,7.11200269124728,3.0035868776647856,7.1000000000000005,3.5,8.1,4.7,6.1000000000000005,2018,
NAM,107th,66.4,5.1,3.5,5.2,7.0,7.9,6.8,3.0,6.8,3.2,7.8,4.4,5.8,2019,-2.4
NAM,105th,65.09591525499161,5.0844581725986,3.5,4.9,6.933347397957134,7.6000000000000005,6.5,2.969021820413545,7.1,2.9000000000000004,7.909087864022327,4.2,5.5,2020,-1.4040847450083929
NAM,109th,64.30000000000001,4.8,3.5,4.6,7.4,7.4,6.2,3.0,7.4,2.6,8.1,4.1,5.2,2021,
NAM,109th,62.9,4.5,3.5,4.3,7.1,7.3,6.1,3.1,7.5,2.3,8.4,3.9,4.9,2022,
NAM,112th,60.300000000000004,4.2,3.5,4.2,6.8,6.9,5.9,3.1,7.2,2.2,8.1,3.6,4.6,2023,
NER,15th,99.1,8.0,8.6,7.8,8.9,7.9,6.2,8.9,9.5,8.2,9.8,6.6,8.7,2011,
NER,18th,96.9,8.2,8.6,7.7,8.6,7.6,6.0,8.4,9.2,7.9,9.3,6.9,8.4,2012,
NER,18th,99.0,8.3,8.9,7.8,8.4,7.9,6.3,8.1,9.5,7.6,9.8,7.9,8.5,2013,
NER,19th,97.9,8.4,8.9,7.5,8.1,7.9,6.6,7.8,9.3,7.3,9.3,8.2,8.6,2014,
NER,19th,97.8,8.7,8.9,7.5,8.2,8.4,6.9,7.5,9.3,6.8,9.6,7.9,8.1,2015,
NER,19th,98.4,8.9,8.9,7.7,8.0,8.2,7.2,7.8,9.2,6.7,9.5,8.0,8.3,2016,
NER,20th,97.4,8.7,8.9,8.0,7.5,8.5,7.5,7.3,9.5,6.5,9.0,7.9,8.1,2017,
NER,21st,96.1529034434838,8.399999999999999,8.9,7.7,7.282442209026627,8.2,7.569514875551318,7.0,9.424507727583958,6.8,9.1,7.9764386313219084,7.8,2018,
NER,18th,96.2,8.7,8.9,7.7,7.1,8.0,7.6,7.3,9.3,6.8,8.8,8.3,7.8,2019,0.1
NER,19th,95.31488303494451,8.799999999999999,8.9,7.8,6.8,7.7,7.3,7.0,9.196186164435042,6.942571189989289,8.72561298356892,8.4,7.750512696951267,2020,-0.9851169650554823
NER,21st,95.99999999999999,8.9,9.3,7.5,6.8,7.8,7.0,7.1,9.7,7.1,8.8,8.5,7.5,2021,
NER,20th,95.19999999999999,8.6,9.6,7.6,6.5,7.9,6.9,6.8,9.6,7.0,8.8,8.2,7.7,2022,
NER,24th,93.39999999999999,8.3,9.6,7.7,6.4,7.8,6.6,6.6,9.5,6.7,8.9,7.9,7.4,2023,
NGA,14th,99.9,9.1,9.5,9.6,7.3,9.0,7.7,9.0,9.0,8.6,8.3,6.0,6.9,2011,
NGA,14th,101.1,9.2,9.8,9.7,7.5,8.9,7.6,9.1,9.1,8.6,8.4,6.5,6.6,2012,
NGA,16th,100.7,9.5,9.4,9.8,7.5,9.2,7.3,8.8,9.3,8.6,8.5,6.6,6.3,2013,
NGA,17th,99.7,9.5,9.5,9.8,7.3,8.9,7.0,8.8,9.0,8.7,8.3,6.9,6.0,2014,
NGA,14th,102.5,9.9,9.8,9.9,7.6,8.8,7.1,9.1,9.1,8.8,8.8,7.5,6.0,2015,
NGA,13th,103.5,9.7,9.9,9.4,7.7,8.8,7.4,8.8,9.4,9.1,9.1,7.7,6.5,2016,
NGA,13th,101.6,9.2,9.6,9.2,8.0,8.6,7.2,8.6,9.2,8.9,9.1,7.5,6.5,2017,
NGA,14th,99.90823160615737,8.899999999999999,9.6,9.299999999999999,8.044997615302666,8.299999999999999,7.183097035607734,8.299999999999999,8.899999999999999,8.6,9.080136955246974,7.5,6.2,2018,
NGA,14th,98.5,9.0,9.9,9.4,7.8,8.1,6.9,8.0,8.9,8.3,9.2,7.2,5.9,2019,-1.4
NGA,14th,97.2675111298435,8.7,9.9,9.1,7.851499010833221,7.8,6.6000000000000005,8.1,8.8689514970993,8.379711729689621,9.339818950110857,6.9,5.727529942110489,2020,-1.3324888701565145
NGA,12th,98.0,8.8,9.6,8.8,8.6,7.7,6.5,8.4,9.3,8.7,9.3,6.6,5.7,2021,
NGA,16th,97.20000000000002,8.9,9.3,8.9,8.3,8.0,6.6,8.5,9.1,8.4,9.5,6.3,5.4,2022,
NGA,15th,97.99999999999999,9.0,9.6,8.6,8.8,8.1,6.7,8.2,8.8,8.6,9.6,6.4,5.6,2023,
NIC,67th,81.2,6.2,6.8,6.0,7.3,8.2,7.2,7.3,7.3,6.0,6.9,4.9,7.1,2011,
NIC,69th,79.6,5.9,6.8,6.2,6.9,8.2,7.5,7.4,7.0,5.7,6.5,4.3,7.0,2012,
NIC,72nd,79.2,5.6,6.8,5.9,6.8,7.9,7.8,7.5,6.8,5.4,6.6,4.8,7.3,2013,
NIC,73rd,78.4,5.3,6.8,6.2,6.5,7.6,7.8,7.6,6.9,5.1,5.9,5.1,7.6,2014,
NIC,72nd,79.0,5.6,6.8,6.5,6.2,7.9,8.1,7.3,7.2,5.3,6.2,4.6,7.3,2015,
NIC,71st,79.0,5.7,7.1,6.7,5.9,8.2,8.3,7.6,6.9,5.4,5.5,4.2,7.5,2016,
NIC,74th,77.4,5.6,7.1,6.5,5.7,8.0,8.1,7.9,6.7,5.2,5.3,4.0,7.3,2017,
NIC,75th,75.32932129736191,5.3,7.1,6.2,5.633633465819848,7.7,7.8,7.6000000000000005,6.453906944957316,4.9,5.3999999999999995,3.8417808865847483,7.4,2018,
NIC,63rd,78.1,5.8,7.1,5.9,5.7,7.4,7.9,8.1,6.2,7.3,5.1,4.2,7.4,2019,2.8
NIC,62nd,77.07751153310853,6.1,7.1,5.6000000000000005,5.550137528301343,7.300000000000001,7.6000000000000005,8.4,5.9273740048071915,7.6,4.8,4.0,7.1000000000000005,2020,-1.0224884668914642
NIC,65th,77.1,5.8,7.1,5.9,6.0,7.0,7.7,8.6,6.4,7.3,4.8,3.7,6.8,2021,
NIC,63rd,77.69999999999999,5.9,7.1,5.7,5.7,6.9,7.6,8.9,6.6,7.4,5.3,4.1,6.5,2022,
NIC,62nd,77.7,5.6,7.1,5.6,6.0,6.7,7.3,9.1,6.5,7.5,5.0,5.1,6.2,2023,
NLD,166th,28.3,1.4,2.4,4.4,3.2,2.9,2.2,1.1,1.7,1.0,3.0,3.0,2.1,2011,
NLD,167th,28.1,1.7,2.4,4.1,3.3,2.6,2.5,1.0,1.8,1.3,2.9,2.7,1.8,2012,
NLD,166th,26.9,1.8,2.6,4.1,3.5,2.3,2.2,1.0,1.5,1.0,3.0,2.4,1.5,2013,
NLD,166th,28.6,2.1,2.6,4.1,3.7,2.4,2.4,1.0,1.8,1.2,3.3,2.4,1.6,2014,
NLD,166th,26.9,1.8,2.6,3.9,3.4,2.7,2.6,1.0,1.5,1.0,3.0,2.1,1.2,2015,
NLD,166th,28.2,1.7,3.1,4.4,2.9,2.4,2.3,1.5,1.2,1.1,2.7,4.0,0.9,2016,
NLD,167th,27.4,1.5,3.1,4.5,2.7,2.2,2.6,1.3,1.0,1.0,2.5,3.8,1.2,2017,
NLD,165th,26.16998872873363,1.8,3.4,4.5,2.4000000000000004,1.9000000000000001,2.4715705307086386,1.0,0.7984181980249936,1.0,2.2,3.5,1.2,2018,
NLD,166th,24.8,2.1,3.4,4.2,2.1,1.6,2.5,1.0,0.8,1.0,1.9,3.2,1.0,2019,-1.4
NLD,167th,22.859835187501513,2.4,3.4,3.9000000000000004,1.8244095707007255,1.3,2.450243372728122,0.7,0.7848544712076913,0.888005066085088,1.6123227067798904,2.9000000000000004,0.7,2020,-1.9401648124984827
NLD,168th,24.1,2.2,3.4,3.6,2.2,1.6,2.4,0.5,1.3,0.7,3.1,2.6,0.5,2021,
NLD,169th,22.1,2.1,3.4,3.3,1.9,1.7,2.4,0.3,1.0,0.6,2.8,2.3,0.3,2022,
NLD,169th,20.999999999999996,1.8,3.4,3.0,1.6,1.8,2.3,0.3,1.0,0.5,2.5,2.4,0.4,2023,
NOR,176th,20.4,1.2,1.2,1.3,2.9,2.1,1.5,1.0,1.4,1.9,2.0,2.0,1.9,2011,
NOR,173rd,23.9,3.0,1.2,3.6,2.4,1.8,1.5,0.8,1.7,2.2,2.3,1.8,1.6,2012,
NOR,175th,21.5,2.7,1.1,3.6,1.9,1.5,1.6,0.5,1.4,1.9,2.0,1.9,1.3,2013,
NOR,175th,23.0,2.8,1.1,3.7,2.0,1.7,1.9,0.5,1.7,1.6,2.3,2.2,1.5,2014,
NOR,176th,20.9,2.5,1.1,3.7,1.7,2.0,1.6,0.4,1.4,1.3,2.0,1.9,1.2,2015,
NOR,177th,21.2,2.2,1.1,3.8,1.7,1.7,1.3,0.5,1.1,1.6,1.7,3.0,1.5,2016,
NOR,177th,20.5,2.0,1.1,3.6,2.2,1.5,1.6,0.8,1.0,1.1,1.5,2.8,1.3,2017,
NOR,177th,18.25872156828166,1.8,1.1,3.4,2.0,1.0,1.4,0.6,0.8,0.9,1.3,2.858721568281659,1.1,2018,
NOR,177th,18.0,2.1,1.1,3.3,1.9,1.0,1.3,0.6,0.8,0.9,1.2,2.8,1.0,2019,-0.3
NOR,177th,16.19121048702654,1.8,1.1,3.5999999999999996,1.6912104870265408,0.7,1.0,0.5,1.1,0.6000000000000001,0.8999999999999999,2.5,0.7,2020,-1.8087895129734592
NOR,178th,16.6,1.8,1.1,3.3,1.9,1.0,0.8,0.5,1.6,0.5,1.4,2.2,0.5,2021,
NOR,178th,15.600000000000001,1.5,1.1,3.4,1.7,1.3,0.7,0.3,1.3,0.3,1.7,2.0,0.3,2022,
