iso3,year,sap,pop_total,sap_share,hh_exp_pct,private_enrolment_pct
RUS,2013,5829626.0,143805638.0,0.04053822980153254,0.3854700028896332,0.749750018119812
RUS,2014,5872561.0,144237223.0,0.040714601112363344,,0.7706000208854675
RUS,2015,6080914.0,144640716.0,0.04204150925248462,0.3367019178599884,0.778659999370575
RUS,2016,6303796.0,145015460.0,0.043469820390184606,0.4417389035224915,0.7932999730110168
RUS,2017,6523558.0,145293260.0,0.04489924721903824,,0.8188199996948242
RUS,2018,6787575.0,145398106.0,0.04668269200150379,,0.824150025844574
RUS,2019,6995227.0,145453291.0,0.04809260039362052,,0.8358100056648254
RUS,2020,7215226.0,145245148.0,0.049676192969971014,,0.9264000058174133
RUS,2021,7412372.0,144746762.0,0.05120924224888706,,0.9848099946975708
RUS,2022,7594719.0,144236933.0,0.052654468186729954,,1.103010058403015
RUS,2023,7729094.0,143826130.0,0.05373915018084683,,1.282039999961853
RUS,2024,7699144.0,143533851.0,0.05363991801487999,,
RUS,2025,7483076.0,,,,
RWA,2010,1480420.0,10317553.0,0.14348557259652556,,2.153239965438843
RWA,2011,1518946.0,10573733.0,0.1436527667191899,5.880495071411133,2.190079927444458
RWA,2012,1561352.0,10829901.0,0.1441704776433321,,2.365119934082031
RWA,2013,1941833.0,11093340.0,0.17504493687203312,,2.668889999389648
RWA,2014,1734754.0,11364757.0,0.15264329892843287,,2.907140016555786
RWA,2015,1785666.0,11640022.0,0.15340744201342574,,3.120779991149902
RWA,2016,1810740.0,11919183.0,0.15191813063026216,,4.780849933624268
RWA,2017,1823541.0,12202060.0,0.14944533955741898,,3.778069972991943
RWA,2018,1825798.0,12487996.0,0.14620424285850186,,4.126999855041504
RWA,2019,1820362.0,12776103.0,0.14248178806949194,,4.30836009979248
RWA,2020,1810665.0,13065837.0,0.13858010014972635,,
RWA,2021,1806601.0,13355260.0,0.13527261917776218,,4.874800205230713
RWA,2022,1843701.0,13651030.0,0.1350594790283224,,5.007820129394531
RWA,2023,1868624.0,13954471.0,0.133908623264902,,5.522130012512207
RWA,2024,2010206.0,14256567.0,0.1410021080109959,,6.462550163269043
RWA,2025,2038563.0,,,,
SAU,2010,2592838.0,23978487.0,0.1081318433477475,,9.18323040008545
SAU,2011,2595466.0,25091867.0,0.10343853647877219,,9.697190284729004
SAU,2012,2626078.0,26168861.0,0.10035125334648688,,10.08154964447021
SAU,2013,2675547.0,27624004.0,0.09685587216103791,,12.07723045349121
SAU,2014,2749507.0,28309273.0,0.0971239000026599,,13.58765983581543
SAU,2015,2830040.0,29816382.0,0.09491560713167681,,15.78295993804932
SAU,2016,2941113.0,30954198.0,0.09501499602735629,,16.72997093200684
SAU,2017,3013744.0,30977355.0,0.0972886161520246,,16.40859985351563
SAU,2018,3047933.0,30196281.0,0.10093736377668495,,15.79893016815186
SAU,2019,3057207.0,30063799.0,0.10169064129253924,,15.58232021331787
SAU,2020,3156503.0,31552510.0,0.1000396798860059,,15.72616004943848
SAU,2021,3181332.0,30784383.0,0.10334239929382376,,14.07172966003418
SAU,2022,3223816.0,32175224.0,0.10019560392182507,,12.70880031585693
SAU,2023,3291653.0,33702731.0,0.09766724839004887,,
SAU,2024,,,,,15.66316032409668
SAU,2025,3323481.0,,,,
SDN,2010,5976105.0,35414399.0,0.16874788698235427,,4.875060081481934
SDN,2011,6127059.0,36140806.0,0.16953299270636077,,2.097769975662231
SDN,2012,6271470.0,36923178.0,0.1698518475305674,,5.763020038604736
SDN,2013,6409956.0,37785849.0,0.16963906249665053,,6.837900161743164
SDN,2014,6543634.0,38823318.0,0.16854906631112776,,7.0696702003479
SDN,2015,6677631.0,40024431.0,0.16683887398674074,,7.312580108642578
SDN,2016,6817288.0,41259892.0,0.16522796521134858,,8.605879783630371
SDN,2017,6963065.0,42714306.0,0.16301482224714128,,9.069600105285645
SDN,2018,7105393.0,44230596.0,0.1606442969929684,,8.483570098876953
SDN,2019,7229727.0,45548175.0,0.15872704010643676,,10.600830078125
SDN,2020,7343246.0,46789231.0,0.156943079487671,,
SDN,2021,7458668.0,48066924.0,0.15517256731468818,,
SDN,2022,7598653.0,49383346.0,0.153870760397645,,
SDN,2023,7741653.0,50042791.0,0.15470066407766905,,
SDN,2024,7701009.0,50448963.0,0.15264950044661968,,
SDN,2025,7862354.0,,,,
SEN,2010,2021357.0,12635413.0,0.15997553859141764,,13.98785018920898
SEN,2011,2075888.0,12958897.0,0.16019017667938867,,13.80710983276367
SEN,2012,2129324.0,13310495.0,0.1599733142907157,,13.42963981628418
SEN,2013,2183059.0,13710849.0,0.1592212852756237,,14.17593002319336
SEN,2014,2256284.0,14152102.0,0.1594310159720443,,15.08166980743408
SEN,2015,2329159.0,14593331.0,0.1596043425589401,,15.13193035125732
SEN,2016,2400844.0,15034521.0,0.15968875895680348,,
SEN,2017,2472580.0,15475002.0,0.15977897773454247,,
SEN,2018,2543757.0,15914498.0,0.15983897198642394,,
SEN,2019,2608754.0,16352922.0,0.15952830937492393,,16.83069038391113
SEN,2020,2661843.0,16789219.0,0.1585447780507241,,17.31123924255371
SEN,2021,2699957.0,17220867.0,0.1567840341604171,,17.85839080810547
SEN,2022,2724720.0,17651103.0,0.15436542407576456,,17.75130081176758
SEN,2023,2738624.0,18077573.0,0.15149290228284515,,18.74624061584473
SEN,2024,2754683.0,18501984.0,0.14888581678591875,,18.91423988342285
SEN,2025,2770504.0,,,,
SGP,2014,236142.0,5469724.0,0.04317256227188063,,
SGP,2015,235163.0,5535002.0,0.042486524846784154,,
SGP,2016,235125.0,5607283.0,0.041932072984366936,,3.941450119018555
SGP,2017,233191.0,5612253.0,0.041550336380059845,,3.877209901809692
SGP,2018,232943.0,5638676.0,0.04131164833730471,,3.960129976272583
SGP,2019,233331.0,5703569.0,0.04090964797655643,,4.08942985534668
SGP,2020,231569.0,5685807.0,0.04072755195524576,,4.190539836883545
SGP,2021,234534.0,5453566.0,0.04300562237625803,,4.407450199127197
SGP,2022,236514.0,5637022.0,0.0419572604116145,,4.513490200042725
SGP,2023,238232.0,5917648.0,0.04025788624129046,,4.626570224761963
SGP,2024,269108.0,6036860.0,0.04457747902055042,,
SGP,2025,270394.0,,,,
SLB,2010,83111.0,532968.0,0.15593994386154517,,
SLB,2011,85899.0,552945.0,0.15534818110300302,,
SLB,2012,88576.0,573606.0,0.15441958417450305,,
SLB,2013,91122.0,594945.0,0.15316037616922573,,
SLB,2014,93575.0,616908.0,0.15168388155121995,,25.90973091125488
SLB,2015,96037.0,639415.0,0.1501951002087846,,25.43074989318848
SLB,2016,98648.0,662379.0,0.14892984228062786,,25.77166938781738
SLB,2017,101710.0,685672.0,0.1483362307342286,,25.4732608795166
SLB,2018,105229.0,709101.0,0.14839775998059515,,24.7106990814209
SLB,2019,109074.0,728147.0,0.14979667567125868,,24.88936996459961
SLB,2020,112124.0,744498.0,0.15060349389790167,,
SLB,2021,115021.0,762591.0,0.1508292125136541,,
SLB,2022,117520.0,781066.0,0.1504610365833361,,
SLB,2023,119460.0,800005.0,0.14932406672458298,,
SLB,2024,120906.0,819198.0,0.14759069236008876,,
SLB,2025,122057.0,,,,
SLE,2010,1020041.0,6222714.0,0.1639222050057258,,
SLE,2011,1042501.0,6387251.0,0.16321591244809386,,3.473079919815063
SLE,2012,1063867.0,6551080.0,0.16239566605811562,,4.899700164794922
SLE,2013,1085093.0,6714051.0,0.1616152454010254,,7.789509773254395
SLE,2014,1106287.0,6876385.0,0.16088206230453939,,
SLE,2015,1126955.0,7037655.0,0.16013217470876306,,4.38877010345459
SLE,2016,1148098.0,7205328.0,0.15934014384910722,,5.287489891052246
SLE,2017,1172074.0,7379299.0,0.15883270213064954,,5.569230079650879
SLE,2018,1195440.0,7554563.0,0.1582407877199515,2.559999942779541,5.8744797706604
SLE,2019,1215766.0,7731991.0,0.1572384137539736,,5.3850998878479
SLE,2020,1232402.0,7912558.0,0.15575266557287795,,5.128280162811279
SLE,2021,1245545.0,8094602.0,0.1538735320155333,,6.545639991760254
SLE,2022,1255299.0,8276807.0,0.1516646455571575,,
SLE,2023,1265343.0,8460512.0,0.1495586791910466,,
SLE,2024,1275557.0,8642022.0,0.14759936968454837,,
SLE,2025,1286215.0,,,,
SLV,2010,841268.0,6068249.0,0.13863439024997162,,9.664629936218262
SLV,2011,814666.0,6090127.0,0.13376831057874491,,10.1059103012085
SLV,2012,784781.0,6113975.0,0.12835855560416914,3.153271913528442,10.38150024414063
SLV,2013,754241.0,6138839.0,0.1228637858070557,3.579706907272339,10.79012966156006
SLV,2014,727471.0,6162955.0,0.11803931717820429,3.250984907150269,12.52632999420166
SLV,2015,709178.0,6183676.0,0.11468550422111379,3.428142070770264,12.50522994995117
SLV,2016,695471.0,6200800.0,0.11215826990065798,3.862457562740194,12.98810005187988
SLV,2017,687126.0,6213533.0,0.11058539481483401,3.112488307987569,12.77824020385742
SLV,2018,682350.0,6219807.0,0.10970597640730653,3.184289112957497,13.28756046295166
SLV,2019,680984.0,6222318.0,0.1094421725151302,3.077069598744052,13.84383964538574
SLV,2020,679497.0,6234673.0,0.10898679048604473,2.447233553476315,13.92076015472412
SLV,2021,675400.0,6255782.0,0.10796412023308996,1.151260330287978,12.32131958007813
SLV,2022,673236.0,6280319.0,0.1071977394778832,1.202551139367075,12.30090045928955
SLV,2023,669736.0,6309624.0,0.10614515223094118,2.187785452565616,12.05338001251221
SLV,2024,661835.0,6338193.0,0.10442013993578296,,11.91954040527344
SLV,2025,649494.0,,,,
SMR,2010,1706.0,33270.0,0.05127742711151187,,
SMR,2011,1698.0,32620.0,0.05205395462906193,,
SMR,2012,1687.0,33469.0,0.050404852251337055,,
SMR,2013,1649.0,33041.0,0.04990769044520444,,
SMR,2014,1665.0,32655.0,0.05098759761139182,,
SMR,2015,1729.0,32897.0,0.05255798401070006,,
SMR,2016,1739.0,33101.0,0.052536177154768736,,
SMR,2017,1791.0,33825.0,0.0529490022172949,,
SMR,2018,1814.0,34522.0,0.05254620242164417,,
SMR,2019,1704.0,34663.0,0.04915904566829184,,
SMR,2020,1656.0,34770.0,0.04762726488352027,,
SMR,2021,1626.0,34252.0,0.047471680485811046,,
SMR,2022,1585.0,33755.0,0.04695600651755295,,
SMR,2023,1537.0,33860.0,0.045392793857058474,,
SMR,2024,1484.0,33977.0,0.043676604762044914,,
SMR,2025,1414.0,,,,
SOM,2010,2184426.0,12261756.0,0.17814952442374485,,
SOM,2011,2238463.0,12348830.0,0.18126923765247396,,
SOM,2012,2229105.0,12461160.0,0.17888422907658677,,
SOM,2013,2284312.0,12869594.0,0.17749681924697858,,
SOM,2014,2355285.0,13339491.0,0.1765648329460247,,
SOM,2015,2419712.0,13806963.0,0.1752530226958673,,
SOM,2016,2467493.0,14348740.0,0.1719658311461494,,
SOM,2017,2528366.0,14916629.0,0.1694998246587751,,
SOM,2018,2578935.0,15452487.0,0.16689449407076026,,
SOM,2019,2676097.0,16030971.0,0.1669329325092036,,
SOM,2020,2788437.0,16651191.0,0.16746171490075396,,
SOM,2021,2914658.0,17271431.0,0.16875602259013744,,
SOM,2022,3051226.0,17801897.0,0.1713989245078769,,
SOM,2023,2221347.0,18358615.0,0.12099752622951132,,56.53293991088867
SOM,2024,2291013.0,19009151.0,0.12052158457786989,,
SOM,2025,2361091.0,,,,
SRB,2010,295280.0,7291436.0,0.04049682394524206,,0.0847600027918816
SRB,2011,284442.0,7236519.0,0.03930646765385402,0.8341854214668274,0.0824399963021278
SRB,2012,287759.0,7201497.0,0.03995821979791146,0.8268402218818665,0.0856899991631508
SRB,2013,285638.0,7166553.0,0.03985709726837993,0.8950499892234802,0.0836199969053268
SRB,2014,281569.0,7131787.0,0.03948084820816999,0.9233483076095581,0.0786599963903427
SRB,2015,275520.0,7095383.0,0.03883088481622486,0.8902937173843384,0.1060099974274635
SRB,2016,270975.0,7058322.0,0.03839085267008221,0.8563033938407898,0.1324699968099594
SRB,2017,268113.0,7020858.0,0.0381880676122491,0.9143229722976685,0.1751199960708618
SRB,2018,265956.0,6982604.0,0.03808836932468174,0.8508288264274597,0.1900600045919418
SRB,2019,265136.0,6945235.0,0.03817523813089118,0.7825484275817871,0.1847099959850311
SRB,2020,265196.0,6899126.0,0.038439071847651426,0.7557591199874878,0.2026199996471405
SRB,2021,263145.0,6834326.0,0.03850343106255101,0.6705440282821655,0.2135400027036667
SRB,2022,263076.0,6664449.0,0.039474531202804614,0.6078295707702637,0.2446800023317337
SRB,2023,257867.0,6623183.0,0.03893399895488317,0.5113400220870972,
SRB,2024,262462.0,6586476.0,0.03984862314840288,,0.1706700026988983
SRB,2025,262006.0,,,,
SSD,2010,1530228.0,9745953.0,0.15701163344415883,,
SSD,2011,1604637.0,10288109.0,0.15597006213678336,,
SSD,2012,1663452.0,10756240.0,0.15464995202784615,,
SSD,2013,1720034.0,11166275.0,0.154038298358226,,
SSD,2014,1775774.0,11235073.0,0.1580562938932395,,
SSD,2015,1811564.0,11107561.0,0.1630928698028307,,
SSD,2016,1850015.0,10830102.0,0.17082156751616928,,
SSD,2017,1868705.0,10259154.0,0.1821500096401711,,
SSD,2018,1884494.0,10122977.0,0.18616005943706085,,
SSD,2019,1922311.0,10423384.0,0.1844229282927694,,
SSD,2020,1939550.0,10698467.0,0.18129232907854928,,
SSD,2021,1934302.0,10865780.0,0.17801777691063136,,
SSD,2022,1889457.0,11021177.0,0.17143876738391917,,
SSD,2023,1842564.0,11483374.0,0.16045493249632034,,
SSD,2024,1852304.0,11943408.0,0.15509007144359466,,46.87382888793945
SSD,2025,1778760.0,,,,
STP,2010,28608.0,181802.0,0.15735800486243276,0.2837400138378143,0.3927800059318542
STP,2011,29548.0,185649.0,0.15916056644528115,,0.453900009393692
STP,2012,30448.0,189439.0,0.16072719978462724,,0.5074800252914429
STP,2013,31407.0,193148.0,0.16260587735829518,0.1604200005531311,0.5067200064659119
STP,2014,32266.0,196767.0,0.1639807488044235,0.2876999974250793,0.5392400026321411
STP,2015,32984.0,200291.0,0.1646803900325027,,0.6440200209617615
STP,2016,33488.0,203689.0,0.16440750359616868,,0.7638599872589111
STP,2017,33677.0,206970.0,0.16271440305358265,,1.377380013465881
STP,2018,33616.0,210187.0,0.15993377325905028,,
STP,2019,34026.0,213392.0,0.15945302541801004,,
STP,2020,34303.0,217435.0,0.1577620898199462,,
STP,2021,34602.0,221961.0,0.15589225134145188,,
STP,2022,34869.0,226305.0,0.15407967124014052,,
STP,2023,35196.0,230871.0,0.15244877009238925,,
STP,2024,35515.0,235536.0,0.15078374431084846,,
STP,2025,35220.0,,,,
SUR,2010,68133.0,549923.0,0.1238955271919887,,1.524350047111511
SUR,2011,67854.0,556269.0,0.12198055257438398,,1.669119954109192
SUR,2012,67301.0,562633.0,0.11961793922503657,,1.431769967079163
SUR,2013,66728.0,569020.0,0.11726828582475132,,1.514500021934509
SUR,2014,66244.0,575373.0,0.11513227071829926,,1.524999976158142
SUR,2015,65957.0,581627.0,0.11340085656271115,,1.522500038146973
SUR,2016,65937.0,587757.0,0.11218411690545582,,1.762660026550293
SUR,2017,66077.0,593713.0,0.1112945143528944,,1.84223997592926
SUR,2018,66240.0,599513.0,0.11048968079090862,,1.78016996383667
SUR,2019,66366.0,605768.0,0.10955679402015293,,41.0113410949707
SUR,2020,66440.0,612317.0,0.10850588828988907,,39.90552139282227
SUR,2021,66482.0,617896.0,0.10759415824022166,,40.24319076538086
SUR,2022,66438.0,623164.0,0.106613989254835,,
SUR,2023,66258.0,628886.0,0.10535772779168244,,33.75035095214844
SUR,2024,65940.0,634431.0,0.10393565257687597,,
SUR,2025,65367.0,,,,
SVK,2010,208997.0,5391428.0,0.038764683493872125,1.002485036849976,5.950920104980469
SVK,2011,208166.0,5398384.0,0.03856079893538511,,6.153540134429932
SVK,2012,211156.0,5407579.0,0.03904815814988556,0.906745970249176,6.291170120239258
SVK,2013,214207.0,5413393.0,0.03956982247547887,0.8837677240371704,6.493159770965576
SVK,2014,216995.0,5418649.0,0.040045959795513605,0.8310093283653259,6.722770214080811
SVK,2015,219979.0,5423801.0,0.040558088322193236,0.7671095728874207,7.052889823913574
SVK,2016,225224.0,5430798.0,0.041471621665913554,0.724694013595581,7.321730136871338
SVK,2017,229405.0,5439232.0,0.042175991022261966,,7.700940132141113
SVK,2018,236493.0,5446771.0,0.04341893573274882,0.7057067155838013,8.04032039642334
SVK,2019,236462.0,5454147.0,0.043354533715354575,0.6640890836715698,8.231049537658691
SVK,2020,233172.0,5458827.0,0.042714671118905215,0.6502702236175537,8.340669631958008
SVK,2021,232181.0,5447247.0,0.04262354910654868,0.5928295254707336,8.084190368652344
SVK,2022,232612.0,5431752.0,0.04282448830506253,0.4372900128364563,8.93595027923584
SVK,2023,234974.0,5426740.0,0.04329929202430925,,9.179479598999023
SVK,2024,238248.0,5422069.0,0.04394042200495789,,9.396010398864746
SVN,2010,108996.0,2048583.0,0.05320555720710364,0.7701839208602905,0.3807899951934814
SVN,2011,109144.0,2052843.0,0.053167241722820495,0.7518147826194763,0.4394699931144714
SVN,2012,109928.0,2057159.0,0.053436802891755085,1.077023983001709,0.5353599786758423
SVN,2013,110768.0,2059953.0,0.0537721006255968,1.03656005859375,0.6189500093460083
SVN,2014,113248.0,2061980.0,0.054921968205317216,1.012850999832153,0.673550009727478
SVN,2015,117461.0,2063531.0,0.056922333611658854,0.9406759142875671,0.7243000268936157
SVN,2016,122026.0,2065042.0,0.059091292089942966,,0.7577599883079529
SVN,2017,126299.0,2066388.0,0.06112066078587371,,0.850820004940033
SVN,2018,129820.0,2073894.0,0.06259722049439363,1.106840014457703,0.9030100107192993
SVN,2019,132761.0,2088385.0,0.06357113271738687,1.06709897518158,1.219910025596619
SVN,2020,133889.0,2102419.0,0.06368330955913165,1.02636194229126,1.278699994087219
SVN,2021,133641.0,2108079.0,0.06339468302658487,1.028095960617065,1.019180059432983
SVN,2022,132521.0,2112076.0,0.06274442775733449,0.7326700091362,1.040729999542236
SVN,2023,131546.0,2120461.0,0.06203650998532866,,1.098639965057373
SVN,2024,130287.0,2127400.0,0.06124236156811131,,
SWE,2010,580970.0,9378126.0,0.06194947689975588,0.0020427999552339,9.49038028717041
SWE,2011,591584.0,9449213.0,0.06260669539357405,0.0028059000615031,10.14700031280518
SWE,2012,604995.0,9519374.0,0.06355407403890213,,10.88885021209717
SWE,2013,620823.0,9600379.0,0.06466650952009291,0.1187783032655716,9.69005012512207
SWE,2014,641502.0,9696110.0,0.066160759314818,0.1184915006160736,9.187049865722656
SWE,2015,661984.0,9799186.0,0.06755499895603574,,10.10035037994385
SWE,2016,680686.0,9923085.0,0.0685962077317689,,10.46879959106445
SWE,2017,700662.0,10057698.0,0.06966425120340658,,10.46957015991211
SWE,2018,721989.0,10175214.0,0.07095565754194458,,10.5687198638916
SWE,2019,737043.0,10278887.0,0.07170455322643395,0.1899999976158142,10.98093032836914
SWE,2020,746636.0,10353442.0,0.07211476144841493,,11.24872970581055
SWE,2021,750609.0,10415811.0,0.0720643836567311,,11.69736957550049
SWE,2022,753909.0,10486941.0,0.07189026809629233,,12.10791969299316
SWE,2023,754029.0,10536632.0,0.07156262076914141,,12.28334045410156
SWE,2024,748542.0,10569709.0,0.07081954668761457,,12.30132007598877
SWZ,2010,195872.0,1111650.0,0.17619934331849052,4.027598857879639,0.238769993185997
SWZ,2011,195364.0,1117833.0,0.1747702921634985,4.709249973297119,1.049139976501465
SWZ,2012,195211.0,1123863.0,0.17369643808898416,,1.507799983024597
SWZ,2013,194442.0,1129990.0,0.17207408915123143,,1.672670006752014
SWZ,2014,193913.0,1136299.0,0.1706531467509872,5.162316799163818,1.550510048866272
SWZ,2015,193672.0,1142813.0,0.16946954576120501,,1.61968994140625
SWZ,2016,192998.0,1149507.0,0.16789632425030904,,1.670519948005676
SWZ,2017,191811.0,1158195.0,0.16561200834056441,,1.773419976234436
SWZ,2018,191333.0,1168929.0,0.16368231090168864,,
SWZ,2019,190945.0,1179874.0,0.16183507730486477,,2.662270069122314
SWZ,2020,190294.0,1192729.0,0.15954504334178174,,
SWZ,2021,190144.0,1206593.0,0.15758752122712463,,
SWZ,2022,190175.0,1218917.0,0.15601964694888987,,2.70238995552063
SWZ,2023,190815.0,1230506.0,0.1550703531717846,,2.963330030441284
SWZ,2024,191877.0,1242822.0,0.15438815856172486,,
SWZ,2025,192215.0,,,,
SXM,2010,3104.0,33794.0,0.09185062437119015,,
SXM,2011,3109.0,34267.0,0.09072868940963609,,
SXM,2015,3026.0,37471.0,0.08075578447332604,,
SXM,2016,3066.0,38249.0,0.08015895840414128,,
SXM,2017,3071.0,38996.0,0.07875166683762437,,
SXM,2018,3114.0,39712.0,0.07841458501208702,,
SXM,2019,3150.0,40385.0,0.0779992571499319,,
SXM,2020,3157.0,41008.0,0.07698497854077253,,
SXM,2021,3110.0,41571.0,0.07481176781891222,,
SXM,2022,3021.0,42139.0,0.07169130733999383,,
SXM,2023,2897.0,42749.0,0.06776766707993169,,
SXM,2024,2763.0,43350.0,0.06373702422145329,,
SXM,2025,2645.0,,,,
SYC,2010,7793.0,89770.0,0.08681073855408265,,8.823530197143555
SYC,2011,7792.0,87441.0,0.08911151519310163,,8.844160079956055
SYC,2012,7668.0,88303.0,0.08683736679388017,,9.987360000610352
SYC,2013,7658.0,89949.0,0.08513713326440539,,10.53905010223389
SYC,2014,7452.0,91359.0,0.08156831839227663,,10.71265983581543
SYC,2015,7482.0,93419.0,0.08009077382545307,,11.10986995697021
SYC,2016,7136.0,94677.0,0.07537205445884428,,10.89153003692627
SYC,2017,6834.0,95843.0,0.07130411193305719,,11.2426700592041
SYC,2018,7483.0,96762.0,0.07733407742708914,,11.64398002624512
SYC,2019,7864.0,97625.0,0.08055313700384123,,12.92763996124268
SYC,2020,8330.0,98462.0,0.08460116593203469,,13.69229030609131
SYC,2021,8612.0,99258.0,0.08676378730177921,,14.60649967193604
SYC,2022,9756.0,119878.0,0.08138273911810341,,14.87732982635498
SYC,2023,9881.0,119773.0,0.08249772486286559,,15.29485034942627
SYC,2024,10272.0,121354.0,0.08464492311749097,,15.16888999938965
SYC,2025,10376.0,,,,
SYR,2010,2081194.0,22482421.0,0.09256983489456051,,4.191569805145264
SYR,2011,2103008.0,22878098.0,0.09192232675985565,,4.248270034790039
SYR,2012,2123977.0,22759763.0,0.0933215780849739,,4.023270130157471
SYR,2013,2138595.0,21666917.0,0.09870324421328609,,3.93720006942749
SYR,2014,3187344.0,20273659.0,0.15721602104484445,,
SYR,2015,3245029.0,19424618.0,0.16705754522431276,,
SYR,2016,3294012.0,19193834.0,0.17161823948253382,,
SYR,2017,3347864.0,19224668.0,0.17414417767838697,,
SYR,2018,3377789.0,19577845.0,0.1725311953384042,,
SYR,2019,3397444.0,20353534.0,0.16692157735359373,,
SYR,2020,3344148.0,21049429.0,0.15887119788380008,,5.737370014190674
SYR,2021,3189742.0,21628839.0,0.1474763393448904,,6.086190223693848
SYR,2022,3009126.0,22462173.0,0.13396415386881758,,6.21412992477417
SYR,2023,2829525.0,23594623.0,0.11992245012772614,,6.110650062561035
SYR,2024,2668398.0,24672760.0,0.10815158093379094,,6.667290210723877
SYR,2025,2552007.0,,,,
TCA,2010,2764.0,29739.0,0.09294192810787182,,
TCA,2011,2745.0,30846.0,0.08899046878039292,,
TCA,2012,2693.0,32127.0,0.08382357518598064,,
TCA,2013,2693.0,33653.0,0.08002258342495469,,
TCA,2014,2721.0,35050.0,0.07763195435092725,,27.95618057250977
TCA,2015,2759.0,36605.0,0.07537221691025817,,
TCA,2016,2827.0,38315.0,0.07378311366305625,,
TCA,2017,2877.0,39913.0,0.07208177786686042,,
TCA,2018,2848.0,41559.0,0.06852907914049905,,43.15216827392578
TCA,2019,2870.0,43166.0,0.06648751332066904,,
TCA,2020,2865.0,44386.0,0.06454737980444285,,42.24063873291016
TCA,2021,2828.0,45243.0,0.06250690714585681,,41.11045074462891
TCA,2022,2815.0,45847.0,0.06139987349226776,,43.22257995605469
TCA,2023,2823.0,46198.0,0.06110654140871899,,
TCA,2024,2937.0,46535.0,0.06311378532287526,,
TCA,2025,3009.0,,,,
TCD,2010,2134632.0,12312575.0,0.17337007084220807,2.099571943283081,8.4451904296875
TCD,2011,2212434.0,12754997.0,0.17345625404694331,2.304318904876709,8.86378002166748
TCD,2012,2300006.0,13210998.0,0.1740978236466314,,9.508560180664062
TCD,2013,2389712.0,13691079.0,0.1745451910693087,,10.41187953948975
TCD,2014,2484511.0,14188678.0,0.17510517893210348,,
TCD,2015,2582236.0,14647621.0,0.17629047065048994,,11.29555988311768
TCD,2016,2680921.0,15114655.0,0.1773722919907864,,12.18995952606201
TCD,2017,2777046.0,15622759.0,0.1777564385394411,,13.82098007202148
TCD,2018,2868821.0,16156531.0,0.17756416894195914,,
TCD,2019,2965000.0,16685223.0,0.177702149980255,,15.20565986633301
TCD,2020,3057675.0,17224679.0,0.17751709625474008,,
TCD,2021,3156713.0,17828273.0,0.17706218656176065,0.0,17.29183959960938
TCD,2022,3254896.0,18455316.0,0.17636631093176622,,18.59811019897461
TCD,2023,3345432.0,19319064.0,0.17316739568749293,,20.32829093933105
TCD,2024,3447174.0,20299123.0,0.16981886360312218,,23.62482070922852
TCD,2025,3550536.0,,,,
TGO,2010,1031720.0,6732590.0,0.15324265995701505,,33.73403930664063
TGO,2011,1058608.0,6916474.0,0.15305602247619235,4.516233921051025,30.32385063171387
TGO,2012,1087862.0,7100736.0,0.15320411855897756,,28.29606056213379
TGO,2013,1119984.0,7285442.0,0.1537290393637064,,28.37138938903809
TGO,2014,1155486.0,7472450.0,0.1546328178843619,,27.42802047729492
TGO,2015,1192898.0,7663195.0,0.15566588087605757,,
TGO,2016,1233415.0,7858289.0,0.1569571951349715,,29.16604042053223
TGO,2017,1276481.0,8057140.0,0.15842854908813797,,30.17082977294922
TGO,2018,1314430.0,8258778.0,0.15915550702537348,,30.85876083374023
TGO,2019,1345568.0,8463068.0,0.15899293258662225,,32.26298904418945
TGO,2020,1370407.0,8669720.0,0.15806819597403376,,33.14759826660156
TGO,2021,1392703.0,8878379.0,0.15686455827127901,,33.001220703125
TGO,2022,1412287.0,9089738.0,0.15537158496757553,,33.13418960571289
TGO,2023,1430752.0,9304337.0,0.1537725901372661,,33.7918586730957
TGO,2024,1450566.0,9515236.0,0.15244666553724995,0.0,32.49856948852539
TGO,2025,1471672.0,,,,
THA,2010,5766500.0,68579447.0,0.08408495915693225,,18.21879959106445
THA,2011,5273502.0,69007208.0,0.07641958213988313,,18.92893028259277
THA,2012,5187069.0,69436098.0,0.07470277203652774,,19.87041091918945
THA,2013,5098182.0,69845114.0,0.07299267920158309,,20.80989074707031
THA,2014,5008100.0,70216367.0,0.07132382682231338,,19.98974990844727
THA,2015,4917167.0,70540795.0,0.06970671368248685,,20.18190956115723
THA,2016,4825068.0,70859841.0,0.0680931248490947,,21.26692008972168
THA,2017,4729740.0,71160187.0,0.06646609852219754,,20.7585391998291
THA,2018,4667489.0,71376079.0,0.06539290285194849,,21.53314018249512
THA,2019,4613243.0,71522271.0,0.06450079025035432,,21.99844932556152
THA,2020,4567838.0,71641484.0,0.06375967868002287,,22.21581077575684
THA,2021,4532216.0,71727332.0,0.06318673612452223,,
THA,2022,4507424.0,71735329.0,0.06283408834717967,,
THA,2023,4495926.0,71702435.0,0.06270255675417438,,
THA,2024,4456179.0,71668011.0,0.062178075515448586,,
THA,2025,4413539.0,,,,
TJK,2010,688628.0,7652141.0,0.08999154615682069,,
TJK,2011,691470.0,7824785.0,0.08836920119849938,,0.9095600247383118
TJK,2012,713219.0,8014084.0,0.08899569807354153,,
TJK,2013,724524.0,8216724.0,0.08817674781336211,,1.307209968566895
TJK,2014,733421.0,8425552.0,0.08704723441265332,,1.305199980735779
